docId,id
doc_30190,1361534584488407041
doc_30191,1361534583628394496
doc_30192,1361534520529354758
doc_30193,1361534466322096128
doc_30194,1361534459879694341
doc_30195,1361534451315007488
doc_30196,1361534439352717313
doc_30197,1361534395404926976
doc_30198,1361534393110552576
doc_30199,1361534384650682373
doc_30200,1361534363465179138
doc_30201,1361534358117625858
doc_30202,1361534344788144129
doc_30203,1361534258574057477
doc_30204,1361534167926722560
doc_30205,1361533959402909701
doc_30206,1361533938666119173
doc_30207,1361533822911713280
doc_30208,1361533739407269892
doc_30209,1361533584398454791
doc_30210,1361533569764495362
doc_30211,1361533558121193476
doc_30212,1361533424733855744
doc_30213,1361533262259122179
doc_30214,1361533227433828353
doc_30215,1361533155895873539
doc_30216,1361533087797010435
doc_30217,1361532889297428481
doc_30218,1361532862131032065
doc_30219,1361532696648814597
doc_30220,1361532653342580736
doc_30221,1361532631834259456
doc_30222,1361532607826124800
doc_30223,1361532588767150083
doc_30224,1361532569146298373
doc_30225,1361532557162995715
doc_30226,1361532554734571524
doc_30227,1361532398119231491
doc_30228,1361532358315311105
doc_30229,1361532333816311812
doc_30230,1361532277818200066
doc_30231,1361532047429423104
doc_30232,1361532005867868160
doc_30233,1361531820077056000
doc_30234,1361531780092805120
doc_30235,1361531715886309376
doc_30236,1361531696584282114
doc_30237,1361531653655392256
doc_30238,1361531604938727424
doc_30239,1361531554741194753
doc_30240,1361531435916484616
doc_30241,1361531414764732416
doc_30242,1361531413741338626
doc_30243,1361531351892037636
doc_30244,1361531344644415492
doc_30245,1361531251165863938
doc_30246,1361531171344175106
doc_30247,1361531055904157698
doc_30248,1361531031355064320
doc_30249,1361531015781523456
doc_30250,1361530992763240449
doc_30251,1361530971481284608
doc_30252,1361530936915992579
doc_30253,1361530927495585792
doc_30254,1361530738642853888
doc_30255,1361530701829402628
doc_30256,1361530646116528131
doc_30257,1361530595029966849
doc_30258,1361530500280541192
doc_30259,1361530481146216448
doc_30260,1361530323545165824
doc_30261,1361530300120133632
doc_30262,1361530216716197889
doc_30263,1361530212253659136
doc_30264,1361530212132016129
doc_30265,1361530205496614920
doc_30266,1361530119509057542
doc_30267,1361530073657053187
doc_30268,1361529984456646656
doc_30269,1361529817250689026
doc_30270,1361529815640211465
doc_30271,1361529785550307332
doc_30272,1361529733251481602
doc_30273,1361529718739189762
doc_30274,1361529678226329604
doc_30275,1361529664825483265
doc_30276,1361529654293663745
doc_30277,1361529624447115265
doc_30278,1361529618386325507
doc_30279,1361529617274662914
doc_30280,1361529585381249027
doc_30281,1361529571279970307
doc_30282,1361529536932962305
doc_30283,1361529502464106496
doc_30284,1361529439574712320
doc_30285,1361529332670160896
doc_30286,1361529311837057025
doc_30287,1361529273123622921
doc_30288,1361529218606145537
doc_30289,1361528884059992066
doc_30290,1361528868432195584
doc_30291,1361528811955838988
doc_30292,1361528802958921734
doc_30293,1361528785707749376
doc_30294,1361528782272700416
doc_30295,1361528775939420161
doc_30296,1361528756960026627
doc_30297,1361528733597851649
doc_30298,1361528683312340999
doc_30299,1361528655965417477
doc_30300,1361528619475099649
doc_30301,1361528589045227522
doc_30302,1361528554706583556
doc_30303,1361528496397246468
doc_30304,1361528434011344897
doc_30305,1361528421126406149
doc_30306,1361528294747742212
doc_30307,1361528266042073091
doc_30308,1361528231849984000
doc_30309,1361528211964747783
doc_30310,1361528210576433154
doc_30311,1361528204624752640
doc_30312,1361528129894772738
doc_30313,1361528117488095234
doc_30314,1361528032570171394
doc_30315,1361528019865624578
doc_30316,1361527969349525505
doc_30317,1361527945592860673
doc_30318,1361527906015588355
doc_30319,1361527891545088003
doc_30320,1361527863053221889
doc_30321,1361527818560040969
doc_30322,1361527790768590850
doc_30323,1361527606932250624
doc_30324,1361527557812678658
doc_30325,1361527555602350084
doc_30326,1361527526435160065
doc_30327,1361527446441353217
doc_30328,1361527433384501248
doc_30329,1361527319236472837
doc_30330,1361527256888209420
doc_30331,1361527230497652738
doc_30332,1361527208695779328
doc_30333,1361527194305126405
doc_30334,1361527175376113667
doc_30335,1361526971092508688
doc_30336,1361526905300611075
doc_30337,1361526902784204802
doc_30338,1361526896626982913
doc_30339,1361526675247259649
doc_30340,1361526667785609216
doc_30341,1361526516115333122
doc_30342,1361526455130230786
doc_30343,1361526443662995459
doc_30344,1361526399568252932
doc_30345,1361526397966061568
doc_30346,1361526356853497858
doc_30347,1361526332639838216
doc_30348,1361526313081839617
doc_30349,1361526195259535364
doc_30350,1361526173914783746
doc_30351,1361525843319734274
doc_30352,1361525842090713095
doc_30353,1361525793180983297
doc_30354,1361525708711813121
doc_30355,1361525607872401408
doc_30356,1361525472517976064
doc_30357,1361525403886657541
doc_30358,1361525303940505603
doc_30359,1361525259778760708
doc_30360,1361525127373090818
doc_30361,1361525103394185216
doc_30362,1361525065955872775
doc_30363,1361524956580876289
doc_30364,1361524501884796935
doc_30365,1361524498424455168
doc_30366,1361524394082766855
doc_30367,1361524379285413890
doc_30368,1361524299899695104
doc_30369,1361524216395399171
doc_30370,1361524208560263171
doc_30371,1361524206500941824
doc_30372,1361524199735635970
doc_30373,1361524172023881730
doc_30374,1361523826371223553
doc_30375,1361523722780295168
doc_30376,1361523644388831232
doc_30377,1361523494601646082
doc_30378,1361523477581299716
doc_30379,1361523453652828161
doc_30380,1361523439639560198
doc_30381,1361523401274257408
doc_30382,1361523295116353539
doc_30383,1361523278133690373
doc_30384,1361523194981617664
doc_30385,1361523189168283651
doc_30386,1361523104879693825
doc_30387,1361522962386493443
doc_30388,1361522944678236164
doc_30389,1361522922691592195
doc_30390,1361522834896519168
doc_30391,1361522806693978116
doc_30392,1361522791728648192
doc_30393,1361522770174111744
doc_30394,1361522694647291904
doc_30395,1361522650208636928
doc_30396,1361522620466798594
doc_30397,1361522601693044737
doc_30398,1361522447804203010
doc_30399,1361522366040346630
doc_30400,1361522289267912704
doc_30401,1361522267050496005
doc_30402,1361522195780935683
doc_30403,1361522185261756419
doc_30404,1361522062930685956
doc_30405,1361521933699923968
doc_30406,1361521820357296128
doc_30407,1361521786559545350
doc_30408,1361521619232034817
doc_30409,1361521409231519746
doc_30410,1361521074261790721
doc_30411,1361521043568025603
doc_30412,1361520852832051200
doc_30413,1361520798830186500
doc_30414,1361520700213714946
doc_30415,1361520689568604162
doc_30416,1361520678365659141
doc_30417,1361520637571866625
doc_30418,1361520604298416131
doc_30419,1361520566608429056
doc_30420,1361520508093812736
doc_30421,1361520491274534914
doc_30422,1361520461381738496
doc_30423,1361520434974318599
doc_30424,1361520390309355522
doc_30425,1361520270888947715
doc_30426,1361520201729204230
doc_30427,1361520182070374403
doc_30428,1361520107822804993
doc_30429,1361520035706122240
doc_30430,1361520008585699334
doc_30431,1361519960036638729
doc_30432,1361519913685295108
doc_30433,1361519545618288640
doc_30434,1361519545542971393
doc_30435,1361519423983656961
doc_30436,1361519328500330498
doc_30437,1361519208480141321
doc_30438,1361519183918374918
doc_30439,1361519175089405953
doc_30440,1361519146182172672
doc_30441,1361519068080181248
doc_30442,1361519016905379840
doc_30443,1361518978972061698
doc_30444,1361518925607890946
doc_30445,1361518841407434752
doc_30446,1361518768384397312
doc_30447,1361518756883750913
doc_30448,1361518679129796608
doc_30449,1361518643713032192
doc_30450,1361518630379216906
doc_30451,1361518616387022848
doc_30452,1361518610796212224
doc_30453,1361518499466801152
doc_30454,1361518466683998208
doc_30455,1361518458345836547
doc_30456,1361518410471862277
doc_30457,1361518359913910277
doc_30458,1361518312165941255
doc_30459,1361518309301055492
doc_30460,1361518254771027968
doc_30461,1361518204246450176
doc_30462,1361518153596026882
doc_30463,1361518115092385793
doc_30464,1361518093093113857
doc_30465,1361518062382456833
doc_30466,1361518016081637376
doc_30467,1361517938033844235
doc_30468,1361517880450289665
doc_30469,1361517812636815369
doc_30470,1361517697792495621
doc_30471,1361517691786457089
doc_30472,1361517676879732738
doc_30473,1361517650757705729
doc_30474,1361517637662990341
doc_30475,1361517616095924230
doc_30476,1361517565462331392
doc_30477,1361517545178734592
doc_30478,1361517263782776835
doc_30479,1361517141640450054
doc_30480,1361517042101194755
doc_30481,1361516886710644736
doc_30482,1361516816674136073
doc_30483,1361516765507973120
doc_30484,1361516765486985219
doc_30485,1361516646179823618
doc_30486,1361516635245318146
doc_30487,1361516618543550467
doc_30488,1361516543733944321
doc_30489,1361516514059296769
doc_30490,1361516430844252162
doc_30491,1361516397923209224
doc_30492,1361516340784283648
doc_30493,1361516231589822465
doc_30494,1361515995966431238
doc_30495,1361515916517773312
doc_30496,1361515878630649857
doc_30497,1361515800721555460
doc_30498,1361515785613684737
doc_30499,1361515751111159810
doc_30500,1361515687357865987
doc_30501,1361515675542462465
doc_30502,1361515649491591172
doc_30503,1361515455538548740
doc_30504,1361515445673631750
doc_30505,1361515257869463553
doc_30506,1361515219617345539
doc_30507,1361515211073728513
doc_30508,1361515159190126595
doc_30509,1361515150902054914
doc_30510,1361515099639472128
doc_30511,1361515092379107334
doc_30512,1361515073857064961
doc_30513,1361514906663591939
doc_30514,1361514870814871560
doc_30515,1361514802082942979
doc_30516,1361514711121080328
doc_30517,1361514694494674948
doc_30518,1361514636743372800
doc_30519,1361514622692524035
doc_30520,1361514587087122433
doc_30521,1361514515758788610
doc_30522,1361514515704111104
doc_30523,1361514420187324417
doc_30524,1361514202020663301
doc_30525,1361514102070345729
doc_30526,1361514050597785601
doc_30527,1361514018502938625
doc_30528,1361513997619531777
doc_30529,1361513883672981504
doc_30530,1361513859522170881
doc_30531,1361513822524084224
doc_30532,1361513735852937216
doc_30533,1361513641577742343
doc_30534,1361513611986788357
doc_30535,1361513565761409027
doc_30536,1361513558903721984
doc_30537,1361513439273885698
doc_30538,1361513372743839745
doc_30539,1361513344289628165
doc_30540,1361513315994902528
doc_30541,1361513299024707584
doc_30542,1361513293232431114
doc_30543,1361513169047412736
doc_30544,1361513151540428803
doc_30545,1361513072662220801
doc_30546,1361512963455078404
doc_30547,1361512830860730371
doc_30548,1361512817661247488
doc_30549,1361512814460944384
doc_30550,1361512677416325123
doc_30551,1361512628032589824
doc_30552,1361512611888697346
doc_30553,1361512559124357120
doc_30554,1361512514480136201
doc_30555,1361512487254953989
doc_30556,1361512477238824965
doc_30557,1361512458272268289
doc_30558,1361512264143163395
doc_30559,1361512205842321413
doc_30560,1361512194286833664
doc_30561,1361512168617771008
doc_30562,1361512132379086848
doc_30563,1361512087915098115
doc_30564,1361512079153225729
doc_30565,1361512063214886914
doc_30566,1361512047272321026
doc_30567,1361511955878473729
doc_30568,1361511925323096070
doc_30569,1361511780896415747
doc_30570,1361511764572188682
doc_30571,1361511574251298816
doc_30572,1361511504231677954
doc_30573,1361511472862527499
doc_30574,1361511381023875077
doc_30575,1361511282000744448
doc_30576,1361511264682409984
doc_30577,1361510992228864003
doc_30578,1361510980954558465
doc_30579,1361510971198607361
doc_30580,1361510616024891394
doc_30581,1361510554406432775
doc_30582,1361510460571402243
doc_30583,1361510426769416194
doc_30584,1361510406376755203
doc_30585,1361510361455865864
doc_30586,1361510313695145984
doc_30587,1361510310016860164
doc_30588,1361510224125812737
doc_30589,1361510213728100352
doc_30590,1361510144924815363
doc_30591,1361510101840986114
doc_30592,1361510080903020549
doc_30593,1361510076075307010
doc_30594,1361510053182906370
doc_30595,1361510025341059072
doc_30596,1361509972593508352
doc_30597,1361509860387545088
doc_30598,1361509818264125444
doc_30599,1361509778564866049
doc_30600,1361509717458223106
doc_30601,1361509631928000513
doc_30602,1361509598600056836
doc_30603,1361509551590236160
doc_30604,1361509534586474499
doc_30605,1361509421336133632
doc_30606,1361509387643342849
doc_30607,1361509333121576966
doc_30608,1361509302029062148
doc_30609,1361509230579187714
doc_30610,1361509174836924418
doc_30611,1361509017588170756
doc_30612,1361508926353776641
doc_30613,1361508827221405706
doc_30614,1361508809018064897
doc_30615,1361508706253492225
doc_30616,1361508698795999235
doc_30617,1361508542042226690
doc_30618,1361508511839002625
doc_30619,1361508193797476355
doc_30620,1361508181655003136
doc_30621,1361508144384368641
doc_30622,1361508118782443521
doc_30623,1361508106170163205
doc_30624,1361507906001141763
doc_30625,1361507776480956420
doc_30626,1361507726153678851
doc_30627,1361507634906423298
doc_30628,1361507633614716930
doc_30629,1361507622642450432
doc_30630,1361507604200103937
doc_30631,1361507414604877831
doc_30632,1361507360263446529
doc_30633,1361507342429347840
doc_30634,1361507285923684355
doc_30635,1361507279770509315
doc_30636,1361507225357881347
doc_30637,1361507223529287682
doc_30638,1361507208572198913
doc_30639,1361507189320347653
doc_30640,1361507180508160006
doc_30641,1361507055497076738
doc_30642,1361507006847143944
doc_30643,1361506960500092928
doc_30644,1361506904158048258
doc_30645,1361506881290731521
doc_30646,1361506801556934659
doc_30647,1361506753330962432
doc_30648,1361506641670209539
doc_30649,1361506636398006272
doc_30650,1361506426414198786
doc_30651,1361506320197713924
doc_30652,1361506204216922112
doc_30653,1361506160898146305
doc_30654,1361506121446526976
doc_30655,1361506073568563207
doc_30656,1361505984334602243
doc_30657,1361505955364540416
doc_30658,1361505943243001858
doc_30659,1361505904143728645
doc_30660,1361505750590377987
doc_30661,1361505718805827587
doc_30662,1361505698127970306
doc_30663,1361505640233857024
doc_30664,1361505599830192130
doc_30665,1361505575675125762
doc_30666,1361505572672049153
doc_30667,1361505492674117639
doc_30668,1361504973524148224
doc_30669,1361504919295979520
doc_30670,1361504860311461888
doc_30671,1361504784742641665
doc_30672,1361504782637293572
doc_30673,1361504773317550089
doc_30674,1361504704551735300
doc_30675,1361504676710141955
doc_30676,1361504598536589315
doc_30677,1361504587337900038
doc_30678,1361504486435393538
doc_30679,1361504457264164873
doc_30680,1361504432295464960
doc_30681,1361504413332828160
doc_30682,1361504204716564484
doc_30683,1361504192712478722
doc_30684,1361504190397317120
doc_30685,1361504076890927110
doc_30686,1361503986143031297
doc_30687,1361503946947190785
doc_30688,1361503899459477504
doc_30689,1361503777711296513
doc_30690,1361503671612289027
doc_30691,1361503579186552833
doc_30692,1361503403986149377
doc_30693,1361503160087404546
doc_30694,1361503115338518531
doc_30695,1361503073282060290
doc_30696,1361503065036058630
doc_30697,1361502970660065280
doc_30698,1361502921033011201
doc_30699,1361502903588950016
doc_30700,1361502902985101315
doc_30701,1361502839160279043
doc_30702,1361502826216660992
doc_30703,1361502740086685699
doc_30704,1361502693974364161
doc_30705,1361502640455131137
doc_30706,1361502577926365185
doc_30707,1361502468056653827
doc_30708,1361502443087925250
doc_30709,1361502428999213056
doc_30710,1361502378696925185
doc_30711,1361502201546301440
doc_30712,1361502195909226496
doc_30713,1361502147397869568
doc_30714,1361502102569148418
doc_30715,1361502048957591554
doc_30716,1361502033300365313
doc_30717,1361501969601286144
doc_30718,1361501926186127360
doc_30719,1361501911719944193
doc_30720,1361501806115753991
doc_30721,1361501773060448259
doc_30722,1361501666957287425
doc_30723,1361501634157666304
doc_30724,1361501604546019330
doc_30725,1361501560254128130
doc_30726,1361501288026939393
doc_30727,1361501206288375814
doc_30728,1361501192912850946
doc_30729,1361501140773298177
doc_30730,1361501136994398215
doc_30731,1361501116660408320
doc_30732,1361500766079483906
doc_30733,1361500765173518338
doc_30734,1361500748740251650
doc_30735,1361500740909293573
doc_30736,1361500704339353602
doc_30737,1361500596340105218
doc_30738,1361500555923791875
doc_30739,1361500536801923072
doc_30740,1361500531512909838
doc_30741,1361500117266669569
doc_30742,1361500069120401414
doc_30743,1361499885707563011
doc_30744,1361499858729861120
doc_30745,1361499847077949444
doc_30746,1361499782527799297
doc_30747,1361499730480521216
doc_30748,1361499673823907843
doc_30749,1361499672024547329
doc_30750,1361499504923578371
doc_30751,1361499425986740225
doc_30752,1361499421783908353
doc_30753,1361499301017362432
doc_30754,1361499296714141697
doc_30755,1361499291928436740
doc_30756,1361499285720735744
doc_30757,1361499284663754752
doc_30758,1361499191596511234
doc_30759,1361499164190851075
doc_30760,1361499138529972224
doc_30761,1361499101909684224
doc_30762,1361499052769214467
doc_30763,1361499014068391942
doc_30764,1361498980064976900
doc_30765,1361498870438522881
doc_30766,1361498772602163201
doc_30767,1361498769703903232
doc_30768,1361498666482229261
doc_30769,1361498561574096897
doc_30770,1361498538585169920
doc_30771,1361498528594370560
doc_30772,1361498425196376064
doc_30773,1361498405357297669
doc_30774,1361498317918674946
doc_30775,1361498265410232320
doc_30776,1361498258330189824
doc_30777,1361498217196625924
doc_30778,1361498195247980544
doc_30779,1361498002771177473
doc_30780,1361498002423042052
doc_30781,1361497940783628291
doc_30782,1361497878649274369
doc_30783,1361497835389263880
doc_30784,1361497645081100291
doc_30785,1361497622150864896
doc_30786,1361497584158859267
doc_30787,1361497517217603584
doc_30788,1361497465799782400
doc_30789,1361497459474763777
doc_30790,1361497442496122882
doc_30791,1361497314427367426
doc_30792,1361497151646302213
doc_30793,1361497087322566656
doc_30794,1361496920443731968
doc_30795,1361496856430219266
doc_30796,1361496749198561283
doc_30797,1361496719305891843
doc_30798,1361496680026304513
doc_30799,1361496584773533697
doc_30800,1361496484907204610
doc_30801,1361496412437979137
doc_30802,1361496373342785537
doc_30803,1361496358859890689
doc_30804,1361496355148070912
doc_30805,1361496267143151616
doc_30806,1361496216589205504
doc_30807,1361496038159179778
doc_30808,1361495958245105664
doc_30809,1361495922836795396
doc_30810,1361495816087556097
doc_30811,1361495774987653122
doc_30812,1361495744272732164
doc_30813,1361495724064563201
doc_30814,1361495604027813891
doc_30815,1361495582263496704
doc_30816,1361495526735282181
doc_30817,1361495517985861634
doc_30818,1361495483500257282
doc_30819,1361495465666117635
doc_30820,1361495425899970563
doc_30821,1361495395801645057
doc_30822,1361495352726212611
doc_30823,1361495345839112194
doc_30824,1361495336657772544
doc_30825,1361495238435426304
doc_30826,1361495193153724416
doc_30827,1361495104578596868
doc_30828,1361495040321855490
doc_30829,1361494992779415556
doc_30830,1361494991248322563
doc_30831,1361494784737562624
doc_30832,1361494777229942786
doc_30833,1361494769982009344
doc_30834,1361494768497422341
doc_30835,1361494748427509761
doc_30836,1361494660150140934
doc_30837,1361494589132136450
doc_30838,1361494547528749057
doc_30839,1361494457271656454
doc_30840,1361494297690787843
doc_30841,1361494204535492611
doc_30842,1361494006463627264
doc_30843,1361493719057276930
doc_30844,1361493689512599552
doc_30845,1361493677483286528
doc_30846,1361493628670074882
doc_30847,1361493610097750017
doc_30848,1361493519152648192
doc_30849,1361493480103583745
doc_30850,1361493376969809927
doc_30851,1361493371869679617
doc_30852,1361493315175280640
doc_30853,1361493172593987588
doc_30854,1361493143070253056
doc_30855,1361493086010966017
doc_30856,1361493072631136258
doc_30857,1361493059096076289
doc_30858,1361493015165087745
doc_30859,1361492943211790338
doc_30860,1361492884223111168
doc_30861,1361492729671397377
doc_30862,1361492684725174278
doc_30863,1361492553380593664
doc_30864,1361492423843606528
doc_30865,1361492352443932675
doc_30866,1361492142632226816
doc_30867,1361492137758498816
doc_30868,1361491912415444993
doc_30869,1361491437435588614
doc_30870,1361491311870713856
doc_30871,1361491180815454208
doc_30872,1361491050917953537
doc_30873,1361490619110195202
doc_30874,1361490468257808388
doc_30875,1361490277949722627
doc_30876,1361490170302750727
doc_30877,1361490079991046144
doc_30878,1361489920548773889
doc_30879,1361489919026208768
doc_30880,1361489914538450944
doc_30881,1361489891775815682
doc_30882,1361489498471755779
doc_30883,1361489308067201025
doc_30884,1361489251406389251
doc_30885,1361489059030257670
doc_30886,1361489016579850244
doc_30887,1361488834664357888
doc_30888,1361488818470273028
doc_30889,1361488587783462918
doc_30890,1361488406858010628
doc_30891,1361488391053864962
doc_30892,1361488235541581827
doc_30893,1361488115337109504
doc_30894,1361488064464490496
doc_30895,1361488003869405190
doc_30896,1361487922466201601
doc_30897,1361487839024861191
doc_30898,1361487820762800130
doc_30899,1361487819357749248
doc_30900,1361487804048568320
doc_30901,1361487801762648070
doc_30902,1361487637224165379
doc_30903,1361487631054299136
doc_30904,1361487439911546884
doc_30905,1361487396425007104
doc_30906,1361487389730897923
doc_30907,1361487317295374339
doc_30908,1361487231467233280
doc_30909,1361487171643994115
doc_30910,1361487036285263872
doc_30911,1361487006161899520
doc_30912,1361486845176029187
doc_30913,1361486812242354178
doc_30914,1361486810149396480
doc_30915,1361486809570496512
doc_30916,1361486775470993415
doc_30917,1361486616808857600
doc_30918,1361486581056425986
doc_30919,1361486464635138049
doc_30920,1361486460705193986
doc_30921,1361486425040949249
doc_30922,1361486367214084097
doc_30923,1361486313359372288
doc_30924,1361486210242277379
doc_30925,1361486100418555905
doc_30926,1361486086275403780
doc_30927,1361485938287730688
doc_30928,1361485887125655554
doc_30929,1361485846696747008
doc_30930,1361485556299882504
doc_30931,1361485486817243140
doc_30932,1361485481310113792
doc_30933,1361485419871830016
doc_30934,1361485414293381128
doc_30935,1361485408148709376
doc_30936,1361485174303678467
doc_30937,1361485125712773126
doc_30938,1361485053268738050
doc_30939,1361484921110429704
doc_30940,1361484788314505217
doc_30941,1361484582067994626
doc_30942,1361484474609926146
doc_30943,1361484426752847873
doc_30944,1361484126663147521
doc_30945,1361484037164998658
doc_30946,1361483919468736516
doc_30947,1361483901848281090
doc_30948,1361483799545208834
doc_30949,1361483755542614016
doc_30950,1361483755169345538
doc_30951,1361483635195437056
doc_30952,1361483385420603393
doc_30953,1361483336363950082
doc_30954,1361483190754439169
doc_30955,1361483171439681536
doc_30956,1361482962865381378
doc_30957,1361482816953999362
doc_30958,1361482645847248896
doc_30959,1361482645801218050
doc_30960,1361482329361965058
doc_30961,1361482210944180225
doc_30962,1361482097270001665
doc_30963,1361482004643139584
doc_30964,1361481990847881217
doc_30965,1361481959034261504
doc_30966,1361481826557177858
doc_30967,1361481725373779969
doc_30968,1361481714879631363
doc_30969,1361481645107331075
doc_30970,1361481563851096071
doc_30971,1361481499862650883
doc_30972,1361481490354343942
doc_30973,1361481475971903494
doc_30974,1361481419336261635
doc_30975,1361481415418904586
doc_30976,1361481388369670144
doc_30977,1361481366026784770
doc_30978,1361481284896325638
doc_30979,1361481201698045959
doc_30980,1361481148468183050
doc_30981,1361481114108502018
doc_30982,1361481031828742147
doc_30983,1361480987440541699
doc_30984,1361480923011837956
doc_30985,1361480840899829766
doc_30986,1361480790786285570
doc_30987,1361480758435721218
doc_30988,1361480721437577216
doc_30989,1361480660423090176
doc_30990,1361480638226862080
doc_30991,1361480634548555777
doc_30992,1361480618035408898
doc_30993,1361480597668044802
doc_30994,1361480545625014276
doc_30995,1361480533927075841
doc_30996,1361480491593965572
doc_30997,1361480459914407936
doc_30998,1361480401592537089
doc_30999,1361480356868726786
doc_31000,1361480292100280322
doc_31001,1361480244868308994
doc_31002,1361480107462955013
doc_31003,1361479990894714882
doc_31004,1361479907646214145
doc_31005,1361479884187389952
doc_31006,1361479883436814339
doc_31007,1361479843515301888
doc_31008,1361479804508233728
doc_31009,1361479670571524098
doc_31010,1361479565583872004
doc_31011,1361479414198927361
doc_31012,1361479337766051845
doc_31013,1361479304668880898
doc_31014,1361479063089520652
doc_31015,1361478927634423808
doc_31016,1361478843320520704
doc_31017,1361478826421719040
doc_31018,1361478583537913859
doc_31019,1361478570464346115
doc_31020,1361478421834993672
doc_31021,1361478412695527425
doc_31022,1361478275533398016
doc_31023,1361478173410676737
doc_31024,1361478108117831682
doc_31025,1361478105169203206
doc_31026,1361478067932172289
doc_31027,1361478020104511502
doc_31028,1361478016518545410
doc_31029,1361477882309201924
doc_31030,1361477875514286082
doc_31031,1361477870430822400
doc_31032,1361477806492848128
doc_31033,1361477790185361410
doc_31034,1361477617010941955
doc_31035,1361477594588147714
doc_31036,1361477504251404294
doc_31037,1361477466292953089
doc_31038,1361477421829136384
doc_31039,1361477409023750146
doc_31040,1361477325016109056
doc_31041,1361477239695548417
doc_31042,1361477210704474112
doc_31043,1361477133789396993
doc_31044,1361477126118137860
doc_31045,1361477047176949761
doc_31046,1361476814846230529
doc_31047,1361476775096709122
doc_31048,1361476770038505474
doc_31049,1361476753001078788
doc_31050,1361476721732509696
doc_31051,1361476568967770112
doc_31052,1361476332224348165
doc_31053,1361476034600837120
doc_31054,1361475888848662530
doc_31055,1361475740936646657
doc_31056,1361475606160924673
doc_31057,1361475562473091073
doc_31058,1361475453240901635
doc_31059,1361474879309111301
doc_31060,1361474676413788160
doc_31061,1361474628003131392
doc_31062,1361474442719682565
doc_31063,1361474280920293381
doc_31064,1361474198884012034
doc_31065,1361473918603833348
doc_31066,1361473782465130500
doc_31067,1361473628282310656
doc_31068,1361473158520459270
doc_31069,1361473141961351168
doc_31070,1361473104464199682
doc_31071,1361473097967173634
doc_31072,1361473057387282433
doc_31073,1361472919461785603
doc_31074,1361472710614908928
doc_31075,1361472670471102465
doc_31076,1361472600770142208
doc_31077,1361472489096798210
doc_31078,1361472263233617923
doc_31079,1361472255713181696
doc_31080,1361472064482209792
doc_31081,1361471836576313346
doc_31082,1361471795333902340
doc_31083,1361471566584958981
doc_31084,1361471060378542081
doc_31085,1361471005877694465
doc_31086,1361470990652346371
doc_31087,1361470850168467457
doc_31088,1361470838134906884
doc_31089,1361470819906449411
doc_31090,1361470670949871617
doc_31091,1361470593292378112
doc_31092,1361470507351224320
doc_31093,1361470479249199104
doc_31094,1361470380251176960
doc_31095,1361470231206645767
doc_31096,1361470227486183426
doc_31097,1361469878738288645
doc_31098,1361469814695481346
doc_31099,1361469568691146752
doc_31100,1361469458833899521
doc_31101,1361469388705189891
doc_31102,1361468881450115078
doc_31103,1361468786679889921
doc_31104,1361468579783213056
doc_31105,1361468456810385408
doc_31106,1361468092862373892
doc_31107,1361468015271813122
doc_31108,1361467946191761408
doc_31109,1361467863761104897
doc_31110,1361467807100248064
doc_31111,1361467517412155392
doc_31112,1361467203942371329
doc_31113,1361466994583875584
doc_31114,1361466605205610497
doc_31115,1361466586310340611
doc_31116,1361466502415810562
doc_31117,1361466494735949824
doc_31118,1361466331401437187
doc_31119,1361466112983015429
doc_31120,1361466105546510336
doc_31121,1361466004241539074
doc_31122,1361465987443392513
doc_31123,1361465891091865604
doc_31124,1361465480079237120
doc_31125,1361465265725206530
doc_31126,1361464813088555008
doc_31127,1361464584188657668
doc_31128,1361464509710401545
doc_31129,1361464194713874432
doc_31130,1361463911380320258
doc_31131,1361463869487476739
doc_31132,1361463857127030786
doc_31133,1361463741330636802
doc_31134,1361463410068611072
doc_31135,1361463284180910080
doc_31136,1361463283073437697
doc_31137,1361463236277673984
doc_31138,1361462903719690240
doc_31139,1361462889677119489
doc_31140,1361462828192907272
doc_31141,1361462653043036164
doc_31142,1361462373865897986
doc_31143,1361462358690967563
doc_31144,1361462297772711936
doc_31145,1361462246228955136
doc_31146,1361461985565630476
doc_31147,1361461681256243200
doc_31148,1361461534937862147
doc_31149,1361461499554713601
doc_31150,1361461012457611269
doc_31151,1361460897441591297
doc_31152,1361460722681532417
doc_31153,1361460318870757377
doc_31154,1361460250201628675
doc_31155,1361460207440719872
doc_31156,1361459987248128001
doc_31157,1361459514050977792
doc_31158,1361459343867043841
doc_31159,1361459287730577409
doc_31160,1361459251621679106
doc_31161,1361459204750405635
doc_31162,1361459068322402306
doc_31163,1361458940073099270
doc_31164,1361458923480387585
doc_31165,1361458746795376641
doc_31166,1361458548702547972
doc_31167,1361458093855498240
doc_31168,1361457907359903745
doc_31169,1361457670897729537
doc_31170,1361457603440689152
doc_31171,1361457519307145216
doc_31172,1361457473123663872
doc_31173,1361457431369375748
doc_31174,1361457252956184577
doc_31175,1361457230273470465
doc_31176,1361456884146966533
doc_31177,1361456638041985031
doc_31178,1361456531804479490
doc_31179,1361456438103527428
doc_31180,1361456351336095745
doc_31181,1361456301402947584
doc_31182,1361456140266188804
doc_31183,1361456068350668803
doc_31184,1361456036926939139
doc_31185,1361454946319699969
doc_31186,1361454859485077505
doc_31187,1361454811476987904
doc_31188,1361454743382540290
